// Converted from IBM/Eloquence SPR-style dictionary. Review before installing.
// Format: word<TAB>[[eSpeak phonemes]]
zoanthropy	[[zoU'anTr@pi:]]	// Eloquence: .0zo.1An.0Trx.0pi
zoidiophilous	[[,zoU@ti:'A:f@l@s]]	// Eloquence: .2zo.0X.0Fi.1a.0fX.0lxs
zoite	[['zoU,aIt]]	// Eloquence: .1zo.2Yt
zollverein	[['zO:lf@,raIn]]	// Eloquence: .1zcl.0fx.2rYn
zombied	[['zA:m,bi:d]]	// Eloquence: .1zam.2bid
zombocalypse	[[,zA:m'bA:k@l@ps]]	// Eloquence: .2zam.1ba.0kx.0lXps
zomotherapy	[[,zoUm@'TeIr@pi:]]	// Eloquence: .2zo.0mx.1Te.0rx.0pi
anesthesiant	[[,an@s'Ti:Z@nt]]	// Eloquence: .2An.0xs.1Ti.0ZXnt
anaesthesiant	[[,an@s'Ti:Z@nt]]	// Eloquence: .2An.0xs.1Ti.0ZXnt
anaesthesimeter	[[@,nEsT@'sIm@t3:]]	// Eloquence: .0x.2nEs.0Tx.1sI.0mX.0FR
anesthesis	[[,an@s'Ti:s@s]]	// Eloquence: .2An.0xs.1Ti.0sXs
anaesthesis	[[,an@s'Ti:s@s]]	// Eloquence: .2An.0xs.1Ti.0sXs
anetiologic	[[@,ni:ti:@'lA:dZ@k]]	// Eloquence: .0x.2ni.0Fi.0x.1la.0JXk
anaetiologic	[[@,ni:ti:@'lA:dZ@k]]	// Eloquence: .0x.2ni.0Fi.0x.1la.0JXk
anagenetic	[[,an@dZ@'nEt@k]]	// Eloquence: .2A.0nx.0JX.1nE.0FXk
anagnost	[['a,nag,nA:st]]	// Eloquence: .1A.2nAg.2nast
anagramize	[['an@gr@,maIz]]	// Eloquence: .1A.0nx.0grx.2mYz
angioneurosis	[[,andZi:oUn@'roUs@s]]	// Eloquence: .2An.0Ji.0o.0nx.1ro.0sXs
angioplastic	[[,andZi:@'plast@k]]	// Eloquence: .2An.0Ji.0x.1plAs.0tXk
angiospermal	[[,andZi:@'sp3:m@l]]	// Eloquence: .2An.0Ji.0x.1spR.0mxl
angiotenic	[[,andZi:@'tEn@k]]	// Eloquence: .2An.0Ji.0x.1tE.0nXk
angiport	[['andZ@,pO:rt]]	// Eloquence: .1An.0JX.2pcrt
angishore	[['aN@,SO:r]]	// Eloquence: .1AG.0X.2Scr
arenovirus	[[@'ri:n@,vaIr@s]]	// Eloquence: .0x.1ri.0nx.2vY.0rxs
blepharoplastic	[[,blEf@roU'plast@k]]	// Eloquence: .2blE.0fx.0ro.1plAs.0tXk
bulgarophile	[['bVlg@roU,faIl]]	// Eloquence: .1bHl.0gx.0ro.2fYl
bulgarophilism	[[,bVlg@'rA:f@,lIz@m]]	// Eloquence: .2bHl.0gx.1ra.0fX.2lI.0zxm
bulgarophobe	[['bVlg@roU,foUb]]	// Eloquence: .1bHl.0gx.0ro.2fob
burbot	[['b3:,bA:t]]	// Eloquence: .1bR.2bat
cancelbot	[['kans@l,bA:t]]	// Eloquence: .1kAn.0sxl.2bat
chiroplastic	[[,kaIr@'plast@k]]	// Eloquence: .2kY.0rx.1plAs.0tXk
chiropoietic	[[,kaIroU,pOI'Et@k]]	// Eloquence: .2kY.0ro.2pO.1E.0FXk
coroplasty	[['kO:r@,plasti:]]	// Eloquence: .1kc.0rx.2plAs.0ti
cynebot	[['kIn@,boUt]]	// Eloquence: .1kI.0nx.2bot
flavovirus	[['fleIv@,vaIr@s]]	// Eloquence: .1fle.0vx.2vY.0rxs
germanness	[['dZ3:m@nn@s]]	// Eloquence: .1JR.0mXn.0nXs
germanophilist	[[,dZ3:m@'nA:f@l@st]]	// Eloquence: .2JR.0mx.1na.0fx.0lXst
germanophily	[[,dZ3:m@'nA:f@li:]]	// Eloquence: .2JR.0mx.1na.0fx.0li
hepadnavirus	[[,hE'padn@,vaIr@s]]	// Eloquence: .2hE.1pAd.0nx.2vY.0rxs
hieraticopolitical	[[,haI@,rat@koUp@'lIt@k@l]]	// Eloquence: .2hY.0x.2rA.0FX.0ko.0px.1lI.0FX.0kxl
hypoplasty	[['haIp@,plasti:]]	// Eloquence: .1hY.0px.2plAs.0ti
ideoplasm	[['Iti:@,plaz@m]]	// Eloquence: .1I.0Fi.0x.2plA.0zxm
ideoplasty	[['Iti:@,plasti:]]	// Eloquence: .1I.0Fi.0x.2plAs.0ti
ideopraxist	[[,Iti:@'praks@st]]	// Eloquence: .2I.0Fi.0x.1prAk.0sXst
infobot	[['InfoU,bA:t]]	// Eloquence: .1In.0fo.2bat
labimeter	[[,la'bIm@t3:]]	// Eloquence: .2lA.1bI.0mX.0FR
labioglossolaryngeal	[[,leIbi:oU,glA:soUl@'rIndZ@l]]	// Eloquence: .2le.0bi.0o.2gla.0so.0lx.1rIn.0Jxl
labiomancy	[['leIbi:oU,mansi:]]	// Eloquence: .1le.0bi.0o.2mAn.0si
labiopalatal	[[,leIbi:oU'pal@t@l]]	// Eloquence: .2le.0bi.0o.1pAl.0x.0Fxl
labiopalatalization	[[,leIbi:oU,pal@t@l@'zeIS@n]]	// Eloquence: .2le.0bi.0o.2pAl.0x.0Fx.0lX.1ze.0SXn
labioplastic	[[,leIbi:oU'plast@k]]	// Eloquence: .2le.0bi.0o.1plAs.0tXk
labioplasty	[['leIbi:oU,plasti:]]	// Eloquence: .1le.0bi.0o.2plAs.0ti
lesbophobe	[['lEzb@,foUb]]	// Eloquence: .1lEz.0bx.2fob
lesbophobia	[[,lEzb@'foUbi:@]]	// Eloquence: .2lEz.0bx.1fo.0bi.0x
lesbophobic	[[,lEzb@'foUb@k]]	// Eloquence: .2lEz.0bx.1fo.0bXk
lyophobe	[['laI@,foUb]]	// Eloquence: .1lY.0x.2fob
lyotrope	[['laI@,troUp]]	// Eloquence: .1lY.0x.2trop
maegbot	[['mag,boUt]]	// Eloquence: .1mAg.2bot
manbot	[['man,boUt]]	// Eloquence: .1mAn.2bot
megabacterium	[[,mEg@,bak'ti:ri:@m]]	// Eloquence: .2mE.0gx.2bAk.1tir.0i.0xm
megabacteria	[[,mEg@,bak'ti:ri:@]]	// Eloquence: .2mE.0gx.2bAk.1tir.0i.0x
mycophobe	[['maIk@,foUb]]	// Eloquence: .1mY.0kx.2fob
neoblast	[['ni:oU,blast]]	// Eloquence: .1ni.0o.2blAst
neoblasts	[['ni:oU,blasts]]	// Eloquence: .1ni.0o.2blAsts
nematoblast	[['nEm@t@,blast]]	// Eloquence: .1nE.0mx.0Fx.2blAst
nitrophile	[['naItr@,faIl]]	// Eloquence: .1nY.0trx.2fYl
nitrophiles	[['naItr@,faIlz]]	// Eloquence: .1nY.0trx.2fYlz
nitrophilous	[[,naI'trA:f@l@s]]	// Eloquence: .2nY.1tra.0fX.0lxs
nitrophily	[[,naI'trA:f@li:]]	// Eloquence: .2nY.1tra.0fx.0li
nitrophobe	[['naItr@,foUb]]	// Eloquence: .1nY.0trx.2fob
nitrophobes	[['naItr@,foUbz]]	// Eloquence: .1nY.0trx.2fobz
ombrometer	[[,A:mb'rA:m@t3:]]	// Eloquence: .2amb.1ra.0mX.0FR
ombrophily	[[,A:mb'rA:f@li:]]	// Eloquence: .2amb.1ra.0fx.0li
ombrophobous	[[,A:mbroU'foUb@s]]	// Eloquence: .2amb.0ro.1fo.0bxs
ornithomorph	[[,O:r'nIT@,mO:rf]]	// Eloquence: .2cr.1nI.0Tx.2mcrf
ornithophily	[[,O:rn@'TA:f@li:]]	// Eloquence: .2cr.0nX.1Ta.0fx.0li
ornithorhynchous	[[O:r,nIToU'rINk@s]]	// Eloquence: .0cr.2nI.0To.1rIG.0kxs
ornithorhynchus	[[O:r,nIToU'rINk@s]]	// Eloquence: .0cr.2nI.0To.1rIG.0kxs
oscheoplasty	[['A:ski:@,plasti:]]	// Eloquence: .1as.0ki.0x.2plAs.0ti
oscian	[['A:ski:@n]]	// Eloquence: .1as.0ki.0Xn
pansporoblast	[[,pan'spO:r@,blast]]	// Eloquence: .2pAn.1spcr.0x.2blAst
photophil	[['foUt@,fIl]]	// Eloquence: .1fo.0Fx.2fIl
photophily	[[,foU'tA:f@li:]]	// Eloquence: .2fo.1ta.0fx.0li
plasmoblast	[['plazm@,blast]]	// Eloquence: .1plAz.0mx.2blAst
plasmochin	[['plazm@k@n]]	// Eloquence: .1plAz.0mx.0kXn
plasmocytoid	[[,plazm@'saI,tOId]]	// Eloquence: .2plAz.0mx.1sY.2tOd
plasmocytosis	[[,plazm@saI'toUs@s]]	// Eloquence: .2plAz.0mx.0sY.1to.0sXs
protovirus	[['proUtoU,vaIr@s]]	// Eloquence: .1pro.0Fo.2vY.0rxs
retravirus	[['rEtr@,vaIr@s]]	// Eloquence: .1rEt.0rx.2vY.0rxs
rheophily	[[ri:'A:f@li:]]	// Eloquence: .0ri.1a.0fx.0li
rheophobe	[['ri:@,foUb]]	// Eloquence: .1ri.0x.2fob
scotophase	[['skoUt@,feIz]]	// Eloquence: .1sko.0Fx.2fez
scotophobe	[['skA:t@,foUb]]	// Eloquence: .1ska.0Fx.2fob
tarsophalangeal	[[,tA:rsoUf@'landZi:@l]]	// Eloquence: .2tar.0so.0fx.1lAn.0Ji.0xl
tarsoplasty	[['tA:rs@,plasti:]]	// Eloquence: .1tar.0sx.2plAs.0ti
teutophobe	[['tu:t@,foUb]]	// Eloquence: .1tu.0Fx.2fob
utriculate	[[j@t'rIkj@,leIt]]	// Eloquence: .0yXt.1rI.0kyX.2let
utricule	[['ju:tr@,kju:l]]	// Eloquence: .1yut.0rX.2kyul
utriculoplasty	[[j@'trIkj@loU,plasti:]]	// Eloquence: .0yX.1trI.0kyX.0lo.2plAs.0ti
utriform	[['ju:tr@,fO:rm]]	// Eloquence: .1yut.0rX.2fcrm
antenniform	[[,an'tEn@,fO:rm]]	// Eloquence: .2An.1tE.0nX.2fcrm
campaniform	[[,kam'pan@,fO:rm]]	// Eloquence: .2kAm.1pA.0nX.2fcrm
canaliform	[[k@'nal@,fO:rm]]	// Eloquence: .0kx.1nA.0lX.2fcrm
celtiform	[['sElt@,fO:rm]]	// Eloquence: .1sEl.0tX.2fcrm
costiform	[['kO:st@,fO:rm]]	// Eloquence: .1kcs.0tX.2fcrm
cultriform	[['kVltr@,fO:rm]]	// Eloquence: .1kHl.0trX.2fcrm
cupuliform	[['kju:pju:l@,fO:rm]]	// Eloquence: .1kyu.0pyu.0lX.2fcrm
curviform	[['k3:v@,fO:rm]]	// Eloquence: .1kR.0vX.2fcrm
disuniform	[[,dIs'ju:n@,fO:rm]]	// Eloquence: .2dIs.1yu.0nX.2fcrm
disuniformity	[[,dIs,ju:n@'fO:rm@ti:]]	// Eloquence: .2dIs.2yu.0nX.1fcr.0mX.0Fi
entobranchiate	[[,Ent@'braNki:@t]]	// Eloquence: .2En.0tx.1brAG.0ki.0Xt
entocalcaneal	[[,Ent@,kal'keIni:@l]]	// Eloquence: .2En.0tx.2kAl.1ke.0ni.0xl
entochondral	[[,Ent@'kA:ndr@l]]	// Eloquence: .2En.0tx.1kand.0rxl
entocodon	[[,Ent@'koU,dA:n]]	// Eloquence: .2En.0tx.1ko.2dan
entocoele	[['Ent@,si:l]]	// Eloquence: .1En.0tx.2sil
entocuneiform	[[,Ent@'kju:ni:@,fO:rm]]	// Eloquence: .2En.0tx.1kyu.0ni.0x.2fcrm
fundiform	[['fVnt@,fO:rm]]	// Eloquence: .1fHn.0FX.2fcrm
galliform	[['gal@,fO:rm]]	// Eloquence: .1gA.0lX.2fcrm
hederiform	[['hEt@r@,fO:rm]]	// Eloquence: .1hE.0Fx.0rX.2fcrm
humaniform	[[,hju:'man@,fO:rm]]	// Eloquence: .2hyu.1mA.0nX.2fcrm
labriform	[['labr@,fO:rm]]	// Eloquence: .1lAb.0rX.2fcrm
larviform	[['lA:rv@,fO:rm]]	// Eloquence: .1lar.0vX.2fcrm
lemuriform	[[l@m'ju:r@,fO:rm]]	// Eloquence: .0lXm.1yu.0rX.2fcrm
lotiform	[['loUt@,fO:rm]]	// Eloquence: .1lo.0FX.2fcrm
meandriform	[[mi:'andr@,fO:rm]]	// Eloquence: .0mi.1And.0rX.2fcrm
mesocuneiform	[[,mEzoU'kju:ni:@,fO:rm]]	// Eloquence: .2mE.0zo.1kyu.0ni.0x.2fcrm
mongoliform	[[,mA:N'gA:l@,fO:rm]]	// Eloquence: .2maG.1ga.0lX.2fcrm
mummiform	[['mVm@,fO:rm]]	// Eloquence: .1mH.0mX.2fcrm
muriform	[['mju:r@,fO:rm]]	// Eloquence: .1myu.0rX.2fcrm
myctophiform	[[m@k'toUf@,fO:rm]]	// Eloquence: .0mXk.1to.0fX.2fcrm
myrtiform	[['m3:t@,fO:rm]]	// Eloquence: .1mR.0FX.2fcrm
mytiliform	[[,maI'tIl@,fO:rm]]	// Eloquence: .2mY.1tI.0lX.2fcrm
nucleiferous	[[,nu:kli:'i:f@r@s]]	// Eloquence: .2nuk.0li.1i.0fx.0rxs
nucleiform	[['nu:kli:@,fO:rm]]	// Eloquence: .1nu.0kli.0X.2fcrm
nucleinic	[[,nu:kli:'In@k]]	// Eloquence: .2nuk.0li.1In.0Xk
nucleoalbumin	[[,nu:kli:oU,al'bju:m@n]]	// Eloquence: .2nu.0kli.0o.2Al.1byu.0mXn
onisciform	[[oU'nIsk@,fO:rm]]	// Eloquence: .0o.1nIs.0kX.2fcrm
operculiform	[[@'p3:kj@l@,fO:rm]]	// Eloquence: .0x.1pR.0kyX.0lX.2fcrm
palmiform	[['palm@,fO:rm]]	// Eloquence: .1pAl.0mX.2fcrm
passeriform	[[p@'seIr@,fO:rm]]	// Eloquence: .0px.1se.0rX.2fcrm
pelecaniform	[[,pEl@'kan@,fO:rm]]	// Eloquence: .2pE.0lx.1kA.0nX.2fcrm
plesiadapiform	[[,pli:si:'at@p@,fO:rm]]	// Eloquence: .2pli.0si.1A.0Fx.0px.2fcrm
pluriflorous	[[,plu:r@'flO:r@s]]	// Eloquence: .2plu.0rX.1flc.0rxs
plurifoliolate	[[,plu:r@'foUli:@,leIt]]	// Eloquence: .2plu.0rX.1fo.0li.0x.2let
pluriform	[['plu:r@,fO:rm]]	// Eloquence: .1plu.0rX.2fcrm
podiform	[['pA:t@,fO:rm]]	// Eloquence: .1pa.0FX.2fcrm
pupiform	[['pju:p@,fO:rm]]	// Eloquence: .1pyu.0pX.2fcrm
quadrifoil	[['kwA:dr@,fOIl]]	// Eloquence: .1kwa.0drX.2fOl
quadrifoliolate	[[,kwA:dr@'foUli:@,leIt]]	// Eloquence: .2kwa.0drX.1fo.0li.0x.2let
quadriform	[['kwA:dr@,fO:rm]]	// Eloquence: .1kwa.0drX.2fcrm
quadrigabled	[[,kwA:dr@'geIb@ld]]	// Eloquence: .2kwa.0drX.1ge.0bxld
rotaliform	[[,roU'teIl@,fO:rm]]	// Eloquence: .2ro.1te.0lX.2fcrm
rubelliform	[[,ru:'bEl@,fO:rm]]	// Eloquence: .2ru.1bE.0lX.2fcrm
ruiniform	[[,ru:'In@,fO:rm]]	// Eloquence: .2ru.1In.0X.2fcrm
runiform	[['ru:n@,fO:rm]]	// Eloquence: .1ru.0nX.2fcrm
securiform	[[s@k'ju:r@,fO:rm]]	// Eloquence: .0sXk.1yu.0rX.2fcrm
spiniform	[['spaIn@,fO:rm]]	// Eloquence: .1spY.0nX.2fcrm
spiraliform	[[,spaI'ral@,fO:rm]]	// Eloquence: .2spY.1rA.0lX.2fcrm
tubuliform	[['tu:bju:l@,fO:rm]]	// Eloquence: .1tu.0byu.0lX.2fcrm
umbelliform	[[,Vm'bEl@,fO:rm]]	// Eloquence: .2Hm.1bE.0lX.2fcrm
cyclobranchian	[[,saIkl@'braNki:@n]]	// Eloquence: .2sY.0klx.1brAG.0ki.0Xn
cyclobranchiate	[[,saIkl@'braNki:@t]]	// Eloquence: .2sY.0klx.1brAG.0ki.0Xt
cycloclinal	[[,saIkloU'klaIn@l]]	// Eloquence: .2sY.0klo.1klY.0nxl
cyclogiro	[[,saIkloU'dZaIroU]]	// Eloquence: .2sY.0klo.1JY.0ro
dermobranchiate	[[,d3:m@'braNki:@t]]	// Eloquence: .2dR.0mx.1brAG.0ki.0Xt
dipleurobranchiate	[[,daI,plu:roU'braNki:@t]]	// Eloquence: .2dY.2plu.0ro.1brAG.0ki.0Xt
dorsibranchiate	[[,dO:rs@'braNki:@t]]	// Eloquence: .2dcr.0sX.1brAG.0ki.0Xt
ectobranchiate	[[,Ekt@'braNki:@t]]	// Eloquence: .2Ek.0tX.1brAG.0ki.0Xt
ectochone	[['Ekt@,koUn]]	// Eloquence: .1Ek.0tx.2kon
phyllobranchia	[[,fIl@'braNki:@]]	// Eloquence: .2fI.0lx.1brAG.0ki.0x
phyllobranchial	[[,fIl@'braNki:@l]]	// Eloquence: .2fI.0lx.1brAG.0ki.0xl
phyllobranchiate	[[,fIl@'braNki:@t]]	// Eloquence: .2fI.0lx.1brAG.0ki.0Xt
phyllocarid	[[,fIl@'keIr@d]]	// Eloquence: .2fI.0lx.1ke.0rXd
phyllocaridan	[[,fIl@'keIr@t@n]]	// Eloquence: .2fI.0lx.1ke.0rX.0FXn
gymnobranchiate	[[,dZImn@'braNki:@t]]	// Eloquence: .2JIm.0nx.1brAG.0ki.0Xt
gymnocytode	[[,dZImn@'saI,tOId]]	// Eloquence: .2JIm.0nx.1sY.2tOd
holoaxial	[[,hA:loU'aksi:@l]]	// Eloquence: .2ha.0lo.1Ak.0si.0xl
holobaptist	[[,hA:l@'babt@st]]	// Eloquence: .2ha.0lx.1bAb.0tXst
holobasidium	[[,hA:l@b@'sIti:@m]]	// Eloquence: .2ha.0lx.0bx.1sI.0Fi.0xm
holobasidia	[[,hA:l@b@'sIti:@]]	// Eloquence: .2ha.0lx.0bx.1sI.0Fi.0x
holobranchiate	[[,hA:l@'braNki:@t]]	// Eloquence: .2ha.0lx.1brAG.0ki.0Xt
holobranchious	[[,hA:l@'braNki:@s]]	// Eloquence: .2ha.0lx.1brAG.0ki.0xs
opisthobranchiate	[[@,pIsT@'braNki:@t]]	// Eloquence: .0x.2pIs.0Tx.1brAG.0ki.0Xt
perennibranch	[[p@'rEn@,braNk]]	// Eloquence: .0px.1rE.0nX.2brAGk
perennibranchiate	[[p@,rEni:'braNki:@t]]	// Eloquence: .0px.2rE.0ni.1brAG.0ki.0Xt
pleurobranch	[['plu:roU,braNk]]	// Eloquence: .1plu.0ro.2brAGk
pleurobranchia	[[,plu:roU'braNki:@]]	// Eloquence: .2plu.0ro.1brAG.0ki.0x
pleurobranchial	[[,plu:roU'braNki:@l]]	// Eloquence: .2plu.0ro.1brAG.0ki.0xl
pleurobranchiate	[[,plu:roU'braNki:@t]]	// Eloquence: .2plu.0ro.1brAG.0ki.0Xt
polyblend	[['pA:li:,blEnd]]	// Eloquence: .1pa.0li.2blEnd
polyblends	[['pA:li:,blEndz]]	// Eloquence: .1pa.0li.2blEndz
polyborine	[[p@'lIb@,raIn]]	// Eloquence: .0px.1lI.0bx.2rYn
prosneusis	[[,prA:s'nu:s@s]]	// Eloquence: .2pras.1nu.0sXs
prosobranchiate	[[,prA:s@'braNki:@t]]	// Eloquence: .2pra.0sx.1brAG.0ki.0Xt
scutelliform	[[,skju:'tEl@,fO:rm]]	// Eloquence: .2skyu.1tE.0lX.2fcrm
tubulibranch	[['tu:bj@l@,braNk]]	// Eloquence: .1tu.0byX.0lX.2brAGk
tubulibranchian	[[,tu:bj@l@'braNki:@n]]	// Eloquence: .2tu.0byX.0lX.1brAG.0ki.0Xn
tubulibranchiate	[[,tu:bj@l@'braNki:@t]]	// Eloquence: .2tu.0byX.0lX.1brAG.0ki.0Xt
tubulicole	[['tu:bj@l@,koUl]]	// Eloquence: .1tu.0byX.0lX.2kol
tubulifloral	[[,tu:bj@l@'flO:r@l]]	// Eloquence: .2tu.0byX.0lX.1flc.0rxl
tubulipore	[['tu:bj@l@,pO:r]]	// Eloquence: .1tu.0byX.0lX.2pcr
demarchy	[['di:,mA:rki:]]	// Eloquence: .1di.2mar.0ki
hipparch	[['hI,pA:rk]]	// Eloquence: .1hI.2park
hipparchy	[['hI,pA:rki:]]	// Eloquence: .1hI.2par.0ki
navarch	[['neI,vA:rk]]	// Eloquence: .1ne.2vark
navarchy	[['neI,vA:rki:]]	// Eloquence: .1ne.2var.0ki
panarchic	[[p@'nA:rk@k]]	// Eloquence: .0px.1nar.0kXk
panarchy	[['pan@rki:]]	// Eloquence: .1pA.0nxr.0ki
stratagematic	[[,strat@dZ@'mat@k]]	// Eloquence: .2strA.0Fx.0JX.1mA.0FXk
stratagematist	[[,strat@'dZEm@t@st]]	// Eloquence: .2strA.0Fx.1JE.0mx.0FXst
stratarchy	[['stra,tA:rki:]]	// Eloquence: .1strA.2tar.0ki
minerogenesis	[[,mIn@roU'dZEn@s@s]]	// Eloquence: .2mI.0nx.0ro.1JE.0nX.0sXs
minerogenetic	[[,mIn@roUdZ@'nEt@k]]	// Eloquence: .2mI.0nx.0ro.0JX.1nE.0FXk
minerogenic	[[,mIn@roU'dZEn@k]]	// Eloquence: .2mI.0nx.0ro.1JE.0nXk
minerotrophic	[[,mIn@roU'trA:f@k]]	// Eloquence: .2mI.0nx.0ro.1tra.0fXk
befist	[[b@'fIst]]	// Eloquence: .0bX.1fIst
begathon	[['bEg@,TA:n]]	// Eloquence: .1bE.0gx.2Tan
necrophage	[['nEkr@,feIdZ]]	// Eloquence: .1nEk.0rx.2feJ
ostreophage	[['A:stri:@,feIdZ]]	// Eloquence: .1ast.0ri.0x.2feJ
photoreactivable	[[,foUt@ri:'akt@v@b@l]]	// Eloquence: .2fo.0Fx.0ri.1Ak.0tX.0vx.0bxl
photoreactivate	[[,foUt@ri:'akt@,veIt]]	// Eloquence: .2fo.0Fx.0ri.1Ak.0tX.2vet
photoreactivates	[[,foUt@ri:'akt@,veIts]]	// Eloquence: .2fo.0Fx.0ri.1Ak.0tX.2vets
photoreactivated	[[,foUt@ri:'akt@,veIt@d]]	// Eloquence: .2fo.0Fx.0ri.1Ak.0tX.2ve.0FXd
photoreactive	[[,foUt@ri:'akt@v]]	// Eloquence: .2fo.0Fx.0ri.1Ak.0tXv
protoculture	[['proUt@,kVltS3:]]	// Eloquence: .1pro.0Fx.2kHl.0CR
protocultures	[['proUt@,kVltS3:z]]	// Eloquence: .1pro.0Fx.2kHl.0CRz
puericulture	[[,pu:'eIr@,kVltS3:]]	// Eloquence: .2pu.1e.0rX.2kHl.0CR
readathon	[['ri:t@,TA:n]]	// Eloquence: .1ri.0Fx.2Tan
runathon	[['rVn@,TA:n]]	// Eloquence: .1rH.0nx.2Tan
skatathon	[['skeIt@,TA:n]]	// Eloquence: .1ske.0Fx.2Tan
scatophage	[['skat@,feIdZ]]	// Eloquence: .1skA.0Fx.2feJ
sellathon	[['sEl@,TA:n]]	// Eloquence: .1sE.0lx.2Tan
siderolithic	[[,sIt@r@'lIT@k]]	// Eloquence: .2sI.0Fx.0rx.1lI.0TXk
sideromancy	[['sIt@r@,mansi:]]	// Eloquence: .1sI.0Fx.0rx.2mAn.0si
sideronatrite	[[,sIt@r@'neIt,raIt]]	// Eloquence: .2sI.0Fx.0rx.1net.2rYt
siderophage	[['sIt@r@,feIdZ]]	// Eloquence: .1sI.0Fx.0rx.2feJ
siderophilic	[[,sIt@r@'fIl@k]]	// Eloquence: .2sI.0Fx.0rx.1fI.0lXk
superculture	[['su:p3:,kVltS3:]]	// Eloquence: .1su.0pR.2kHl.0CR
supercultures	[['su:p3:,kVltS3:z]]	// Eloquence: .1su.0pR.2kHl.0CRz
technoculture	[['tEknoU,kVltS3:]]	// Eloquence: .1tEk.0no.2kHl.0CR
technofreak	[['tEknoU,fri:k]]	// Eloquence: .1tEk.0no.2frik
vegeculture	[['vEdZi:,kVltS3:]]	// Eloquence: .1vE.0Ji.2kHl.0CR
xenoantibody	[[,zEnoU'ant@,bA:ti:]]	// Eloquence: .2zE.0no.1An.0tX.2ba.0Fi
xenoantigen	[[,zEnoU'ant@dZ@n]]	// Eloquence: .2zE.0no.1An.0tX.0JXn
xenoantiserum	[[,zEnoU'anti:,si:r@m]]	// Eloquence: .2zE.0no.1An.0ti.2si.0rxm
xenobiology	[[,zEnoUbaI'A:l@dZi:]]	// Eloquence: .2zE.0no.0bY.1a.0lx.0Ji
femtochemistry	[[,fEmtoU'kEm@stri:]]	// Eloquence: .2fEm.0to.1kE.0mX.0stri
myocarditic	[[,maI@,kA:r'tIt@k]]	// Eloquence: .2mY.0x.2kar.1FI.0FXk
myochemistry	[[,maIoU'kEm@stri:]]	// Eloquence: .2mY.0o.1kE.0mX.0stri
neurobiochemistry	[[,nu:roU,baIoU'kEm@stri:]]	// Eloquence: .2nu.0ro.2bY.0o.1kE.0mX.0stri
radiostereoassay	[[,reIti:oU,steIri:oU'aseI]]	// Eloquence: .2re.0Fi.0o.2ste.0ri.0o.1A.0se
radiostereoassays	[[,reIti:oU,steIri:oU'aseIz]]	// Eloquence: .2re.0Fi.0o.2ste.0ri.0o.1A.0sez
radiostol	[['reIti:oU,stO:l]]	// Eloquence: .1re.0Fi.0o.2stcl
radiostols	[['reIti:oU,stO:lz]]	// Eloquence: .1re.0Fi.0o.2stclz
ambulomancy	[['ambj@l@,mansi:]]	// Eloquence: .1Am.0byX.0lx.2mAn.0si
allochem	[['al@,kEm]]	// Eloquence: .1A.0lx.2kEm
allochiral	[[,al@'kaIr@l]]	// Eloquence: .2A.0lx.1kY.0rxl
allochirally	[[,al@'kaIr@li:]]	// Eloquence: .2A.0lx.1kY.0rx.0li
botanomancy	[[b@'tan@,mansi:]]	// Eloquence: .0bx.1tA.0nx.2mAn.0si
alectromancy	[[@'lEktr@,mansi:]]	// Eloquence: .0X.1lEk.0trx.2mAn.0si
microbioassays	[[,maIkroU,baIoU'aseIz]]	// Eloquence: .2mY.0kro.2bY.0o.1A.0sez
onomatomancy	[[,A:n@'mA:t@,mansi:]]	// Eloquence: .2a.0nx.1ma.0Fx.2mAn.0si
onychomancy	[['A:n@k@,mansi:]]	// Eloquence: .1a.0nX.0kx.2mAn.0si
ophiomancy	[['A:fi:@,mansi:]]	// Eloquence: .1a.0fi.0x.2mAn.0si
pedomancy	[['pEt@,mansi:]]	// Eloquence: .1pE.0Fx.2mAn.0si
rhapsodomancy	[['raps@t@,mansi:]]	// Eloquence: .1rAp.0sx.0Fx.2mAn.0si
eurosclerosis	[[,ju:roUskl@'roUs@s]]	// Eloquence: .2yur.0o.0sklx.1ro.0sXs
gynaecologically	[[,gaIn@k@'lA:dZ@kli:]]	// Eloquence: .2gY.0nx.0kx.1la.0JX.0kli
gynecologically	[[,gaIn@k@'lA:dZ@kli:]]	// Eloquence: .2gY.0nx.0kx.1la.0JX.0kli
gynaecomasty	[[,gaI'ni:k@,masti:]]	// Eloquence: .2gY.1ni.0kx.2mA.0sti
gynaecomazia	[[,gaIn@koU'meIzi:@]]	// Eloquence: .2gY.0nX.0ko.1me.0zi.0x
gynaecomorphous	[[,gaIn@k@'mO:rf@s]]	// Eloquence: .2gY.0nX.0kx.1mcr.0fxs
gynaecophysiology	[[,gaIn@koU,fIzi:'A:l@dZi:]]	// Eloquence: .2gY.0nX.0ko.2fI.0zi.1al.0x.0Ji
gynaeconomist	[[,gaIn@'kA:n@m@st]]	// Eloquence: .2gY.0nX.1ka.0nx.0mXst
gynaecophore	[['gaIn@k@,fO:r]]	// Eloquence: .1gY.0nX.0kx.2fcr
gynander	[[dZ@'nand3:]]	// Eloquence: .0JX.1nAn.0dR
gynandrophore	[[dZ@'nandr@,fO:r]]	// Eloquence: .0JX.1nAn.0drx.2fcr
gyneocracy	[[,dZIni:'A:kr@si:]]	// Eloquence: .2JI.0ni.1a.0krx.0si
